,PropertyID,LocalityName,PostalCode,TypeOfProperty,SubtypeOfProperty,Price,TypeOfSale,NumberOfRooms,LivingArea,EquippedKitchen,Furnished,OpenFire,Terrace,Garden,Surface,NumberOfFacades,SwimmingPool,StateOfBuilding
17639,10989099.0,Aalst Herdersem,9310,APARTMENT,APARTMENT,700000.0,,3.0,640.0,0.0,0.0,0.0,,100.0,,4.0,False,GOOD
17640,10957652.0,Lovendegem,9920,APARTMENT,APARTMENT,279280.0,NewlyBuilt,2.0,93.0,,0.0,0.0,10.0,,,,False,AS_NEW
17641,10957651.0,Gent,9000,APARTMENT,APARTMENT,279280.0,NewlyBuilt,2.0,93.0,,0.0,0.0,10.0,,,,False,AS_NEW
17642,10957642.0,De Panne,8660,APARTMENT,APARTMENT,1250000.0,,2.0,138.0,1.0,0.0,0.0,63.0,0.0,,,False,
17643,10957641.0,De Panne,8660,APARTMENT,PENTHOUSE,1230000.0,,2.0,132.0,1.0,0.0,0.0,63.0,0.0,,,False,
17644,10957640.0,De Panne,8660,APARTMENT_GROUP,APARTMENT_GROUP,,NewlyBuilt,,,,0.0,0.0,0.0,0.0,,,False,
17645,10957639.0,Merksem,2170,APARTMENT,APARTMENT,184000.0,,2.0,91.0,1.0,0.0,0.0,0.0,0.0,,,False,GOOD
17646,10957623.0,Sint-Denijs-Westrem,9051,APARTMENT,APARTMENT,354000.0,,2.0,90.0,1.0,0.0,0.0,0.0,0.0,,,False,
17647,10957618.0,Gent,9000,APARTMENT,FLAT_STUDIO,175000.0,,1.0,31.0,1.0,0.0,0.0,0.0,0.0,,,False,JUST_RENOVATED
17648,10957600.0,LIEGE,4020,APARTMENT,APARTMENT,215000.0,,2.0,111.0,0.0,0.0,0.0,10.0,0.0,,3.0,False,
17649,10957587.0,Erembodegem,9320,APARTMENT,APARTMENT,312500.0,,2.0,102.0,1.0,0.0,0.0,0.0,,,,False,AS_NEW
17650,10957578.0,Zottegem,9620,APARTMENT,APARTMENT,306500.0,,3.0,104.0,1.0,0.0,0.0,0.0,0.0,,,False,
17651,10957559.0,Nieuwpoort,8620,APARTMENT,APARTMENT,749000.0,,3.0,152.0,1.0,0.0,0.0,30.0,0.0,,2.0,False,GOOD
17652,10905073.0,Diepenbeek,3590,APARTMENT,APARTMENT,178000.0,,1.0,69.0,,0.0,0.0,0.0,0.0,,,False,
17653,10957556.0,Leuze-En-Hainaut,7900,APARTMENT,APARTMENT,120000.0,,1.0,40.0,1.0,0.0,0.0,0.0,0.0,,,False,
17654,10957528.0,Poelkapelle,8920,APARTMENT,APARTMENT,335000.0,,2.0,100.0,,0.0,0.0,,,,,False,
17655,10957527.0,Koksijde,8670,APARTMENT,APARTMENT,399000.0,,2.0,,1.0,1.0,0.0,0.0,0.0,,,False,AS_NEW
17656,10957519.0,Lier,2500,APARTMENT,APARTMENT,185000.0,,1.0,45.0,,0.0,0.0,25.0,,,,False,AS_NEW
17657,10957513.0,Ronse,9600,APARTMENT,APARTMENT,595000.0,,4.0,155.0,,0.0,0.0,0.0,0.0,,,False,
17658,10957507.0,Wachtebeke,9185,APARTMENT,APARTMENT,169000.0,,1.0,58.0,,0.0,1.0,0.0,0.0,,2.0,False,GOOD
17659,10957429.0,Oostrozebeke,8780,APARTMENT,APARTMENT,235000.0,,2.0,80.0,,0.0,0.0,,,,,False,AS_NEW
17660,10957411.0,Blankenberge,8370,APARTMENT,APARTMENT,337750.0,,2.0,85.0,,0.0,0.0,,,,,False,
17661,10957409.0,Oostende,8400,APARTMENT,APARTMENT,269900.0,,2.0,104.0,,0.0,0.0,0.0,0.0,,,False,AS_NEW
17662,10683208.0,Burcht,2070,APARTMENT,GROUND_FLOOR,155000.0,,2.0,82.0,,0.0,0.0,0.0,0.0,,,False,
17663,10957391.0,Bilzen,3740,APARTMENT,APARTMENT,265000.0,,2.0,100.0,1.0,0.0,0.0,0.0,30.0,,2.0,False,
17664,10957388.0,Deerlijk,8540,APARTMENT,APARTMENT,325000.0,,3.0,104.0,1.0,0.0,0.0,125.0,0.0,,,False,AS_NEW
17665,10957382.0,Bruxelles,1000,APARTMENT,APARTMENT,229000.0,,0.0,84.0,,0.0,0.0,0.0,0.0,,,False,
