property_id,postal_code,type_of_property,subtype_of_property,price,bedrooms,living_area,openfire,terrace,garden,rooms,bathrooms,region,province,state_of_property,facade_count,heating,kitchen,furnished,swimmingpool
11198065,2170,HOUSE,HOUSE,499000,3,174,False,,False,,1,Flandres,Anvers,AS_NEW,3,GAS,HYPER_EQUIPPED,,
11198062,4000,HOUSE,HOUSE,159000,3,,False,,False,,,Wallonie,Liège,,2,,,,
11198063,9070,HOUSE,HOUSE,375000,4,159,False,40,False,,1,Flandres,Flandre Orientale,TO_RENOVATE,3,GAS,SEMI_EQUIPPED,False,False
11198056,5060,APARTMENT,APARTMENT,150000,2,81,False,7,False,,1,Wallonie,Namur,GOOD,2,,SEMI_EQUIPPED,False,
11198066,7033,APARTMENT,APARTMENT,110000,3,80,False,,False,,1,Wallonie,Hainaut,TO_BE_DONE_UP,,GAS,INSTALLED,,
11198069,1310,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Wallonie,Brabant Wallon,,,,,,
10433433,3080,HOUSE,HOUSE,1695000,2,337,False,,False,3,2,Flandres,Brabant Flamand,,4,,,,False
11198080,1180,HOUSE,VILLA,3100000,5,398,False,,False,6,3,Bruxelles,Bruxelles,GOOD,4,,,False,False
11198079,1000,HOUSE,MANSION,2590000,5,700,False,20,False,6,5,Bruxelles,Bruxelles,AS_NEW,2,GAS,INSTALLED,False,False
10433434,3080,HOUSE,HOUSE,2495000,5,961,False,,False,6,3,Flandres,Brabant Flamand,GOOD,4,GAS,,,True
11129217,7020,APARTMENT,APARTMENT,246000,1,85,False,16,False,,1,Wallonie,Hainaut,,4,GAS,INSTALLED,,
11143104,7000,APARTMENT,APARTMENT,246000,1,85,False,16,False,,1,Wallonie,Hainaut,,4,GAS,INSTALLED,,
10917152,7050,APARTMENT,APARTMENT,223000,2,85,False,,False,,,Wallonie,Hainaut,AS_NEW,,GAS,INSTALLED,,
11120521,1332,APARTMENT,APARTMENT,185000,1,29,False,4,False,,1,Wallonie,Brabant Wallon,AS_NEW,,GAS,NOT_INSTALLED,,
10461556,9600,APARTMENT,APARTMENT,245000,2,94,False,7,False,,1,Flandres,Flandre Orientale,,2,GAS,INSTALLED,,
10884027,6920,APARTMENT,APARTMENT,190000,2,76,False,,False,,1,Wallonie,Luxembourg,AS_NEW,4,GAS,INSTALLED,,
10917151,7050,APARTMENT,APARTMENT,207000,2,86,False,,False,,,Wallonie,Hainaut,AS_NEW,,GAS,INSTALLED,,
11181068,1070,APARTMENT,APARTMENT,236000,3,96,False,10,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,,False,
10366106,6810,APARTMENT,APARTMENT,185000,2,89,False,,False,,1,Wallonie,Luxembourg,AS_NEW,4,GAS,INSTALLED,False,
11200221,4600,APARTMENT,APARTMENT,155000,2,83,False,12,False,,1,Wallonie,Liège,AS_NEW,3,ELECTRIC,INSTALLED,False,False
10512508,7060,APARTMENT,APARTMENT,158000,1,45,False,,False,,,Wallonie,Hainaut,AS_NEW,3,ELECTRIC,HYPER_EQUIPPED,,
11182472,1081,APARTMENT,APARTMENT,169000,1,65,False,,False,,1,Bruxelles,Bruxelles,TO_BE_DONE_UP,2,GAS,SEMI_EQUIPPED,,False
11179321,6852,APARTMENT,APARTMENT,119000,2,111,False,,False,,1,Wallonie,Luxembourg,GOOD,2,,SEMI_EQUIPPED,False,False
11182654,4000,APARTMENT,APARTMENT,135000,1,55,False,,False,,1,Wallonie,Liège,TO_BE_DONE_UP,,GAS,NOT_INSTALLED,,
11174003,9000,APARTMENT,PENTHOUSE,1100000,3,179,False,39,False,4,2,Flandres,Flandre Orientale,AS_NEW,2,GAS,INSTALLED,,False
11183195,1020,APARTMENT,APARTMENT,275000,1,75,False,13,False,,1,Bruxelles,Bruxelles,,4,GAS,,False,False
11174357,1050,APARTMENT,GROUND_FLOOR,649000,2,112,False,20,False,,2,Bruxelles,Bruxelles,GOOD,2,,HYPER_EQUIPPED,False,
11198083,1950,HOUSE,HOUSE,499000,4,129,False,20,False,,1,Flandres,Brabant Flamand,TO_RENOVATE,2,GAS,SEMI_EQUIPPED,False,False
11178697,8400,APARTMENT,APARTMENT,595000,2,119,False,11,False,12,2,Flandres,Flandre Occidentale,GOOD,,,,,
11193194,3590,APARTMENT,APARTMENT,489260,3,157,True,20,True,,1,Flandres,Limbourg,,2,GAS,INSTALLED,,
11198084,1190,APARTMENT,APARTMENT,415000,2,100,False,6,False,,1,Bruxelles,Bruxelles,AS_NEW,2,FUELOIL,USA_HYPER_EQUIPPED,False,False
11174782,1180,APARTMENT,APARTMENT,330000,2,95,False,11,False,,1,Bruxelles,Bruxelles,GOOD,2,GAS,HYPER_EQUIPPED,False,
11198085,2660,APARTMENT,APARTMENT,156000,1,63,False,,False,,1,Flandres,Anvers,GOOD,4,GAS,INSTALLED,,
11198086,2630,APARTMENT,APARTMENT,250000,2,81,False,,False,,1,Flandres,Anvers,GOOD,,ELECTRIC,INSTALLED,,
11198090,2200,HOUSE,HOUSE,249000,2,,False,,False,,1,Flandres,Anvers,TO_RENOVATE,4,GAS,NOT_INSTALLED,,
11198094,2290,HOUSE,HOUSE,619000,3,280,False,,False,,1,Flandres,Anvers,AS_NEW,4,GAS,SEMI_EQUIPPED,,
11198087,2050,APARTMENT,APARTMENT,210000,2,89,False,10,False,,1,Flandres,Anvers,TO_BE_DONE_UP,4,GAS,,,
10795752,2387,HOUSE,HOUSE,695000,4,496,False,,False,,1,Flandres,Anvers,,4,GAS,USA_HYPER_EQUIPPED,False,False
11198095,2460,HOUSE,HOUSE,349000,3,191,False,,False,,1,Flandres,Anvers,TO_RENOVATE,4,GAS,,,
11198101,5590,HOUSE,MIXED_USE_BUILDING,225000,2,268,False,23,False,,1,Wallonie,Namur,TO_RENOVATE,2,GAS,INSTALLED,False,
11035352,6661,HOUSE,HOUSE,299000,3,211,False,,False,,1,Wallonie,Luxembourg,AS_NEW,4,FUELOIL,INSTALLED,,
11198100,2300,HOUSE,HOUSE,375000,5,221,False,,False,,1,Flandres,Anvers,,2,GAS,USA_HYPER_EQUIPPED,False,
11198102,2300,HOUSE,HOUSE,445000,5,270,False,,False,,2,Flandres,Anvers,GOOD,4,GAS,,False,
11198088,2200,HOUSE,HOUSE,299000,3,187,False,,False,,1,Flandres,Anvers,TO_BE_DONE_UP,4,FUELOIL,SEMI_EQUIPPED,,
11198103,9200,APARTMENT,APARTMENT,195000,2,70,False,,False,,1,Flandres,Flandre Orientale,GOOD,,,USA_INSTALLED,False,False
11198105,2880,HOUSE,HOUSE,430000,4,155,False,11,False,,1,Flandres,Anvers,GOOD,4,GAS,USA_INSTALLED,False,False
11198104,6997,HOUSE,CHALET,75000,1,40,False,,False,,1,Wallonie,Luxembourg,TO_BE_DONE_UP,4,,SEMI_EQUIPPED,True,True
11198107,6960,HOUSE,CHALET,225000,4,133,False,,False,,1,Wallonie,Luxembourg,AS_NEW,4,GAS,SEMI_EQUIPPED,True,False
11198108,2930,APARTMENT,APARTMENT,545000,2,115,False,11,False,,1,Flandres,Anvers,AS_NEW,,GAS,INSTALLED,False,
11198111,9403,HOUSE,HOUSE,245000,3,140,False,10,False,,1,Flandres,Flandre Orientale,GOOD,3,,SEMI_EQUIPPED,False,
11198118,2970,HOUSE,VILLA,2525000,4,500,False,,False,,4,Flandres,Anvers,AS_NEW,4,,USA_HYPER_EQUIPPED,False,True
11198112,1190,APARTMENT,GROUND_FLOOR,215000,1,75,False,10,False,,1,Bruxelles,Bruxelles,TO_RENOVATE,2,,,False,
11198110,2640,HOUSE,HOUSE,299000,3,151,False,,False,,1,Flandres,Anvers,,2,,,False,
11140738,3020,HOUSE,HOUSE,275000,1,90,False,,False,,1,Flandres,Brabant Flamand,,4,GAS,INSTALLED,False,
11198123,4053,HOUSE,HOUSE,209000,2,105,False,3,False,,1,Wallonie,Liège,AS_NEW,4,FUELOIL,INSTALLED,False,False
11198121,2300,APARTMENT,APARTMENT,179000,3,119,False,,False,,1,Flandres,Anvers,,3,GAS,INSTALLED,False,
11198122,2300,APARTMENT,APARTMENT,195000,4,185,False,,False,,1,Flandres,Anvers,TO_RENOVATE,2,GAS,INSTALLED,False,
11198120,6043,APARTMENT,APARTMENT,599000,4,255,False,,False,,8,Wallonie,Hainaut,GOOD,2,GAS,,False,False
11198125,4800,HOUSE,APARTMENT_BLOCK,239000,3,152,False,17,False,,1,Wallonie,Liège,TO_BE_DONE_UP,2,GAS,,False,False
11198127,2490,APARTMENT,GROUND_FLOOR,349000,2,102,False,,False,,1,Flandres,Anvers,AS_NEW,3,,HYPER_EQUIPPED,False,
11021106,7012,APARTMENT,APARTMENT,140000,2,84,False,,False,,1,Wallonie,Hainaut,GOOD,2,GAS,INSTALLED,False,
10855706,8300,APARTMENT,GROUND_FLOOR,3495000,4,162,False,,False,5,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,True
11016523,8300,APARTMENT,APARTMENT,2295000,3,108,False,4,False,4,2,Flandres,Flandre Occidentale,AS_NEW,3,GAS,HYPER_EQUIPPED,True,False
10717977,8300,APARTMENT,APARTMENT,2295000,2,79,False,12,False,,1,Flandres,Flandre Occidentale,JUST_RENOVATED,2,GAS,,False,False
11099414,8300,APARTMENT,APARTMENT,2995000,2,194,False,30,False,3,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,,False
11018479,7012,APARTMENT,APARTMENT,125000,1,58,False,,False,,1,Wallonie,Hainaut,GOOD,2,GAS,INSTALLED,False,
11134862,8300,APARTMENT,APARTMENT,2095000,3,97,False,,False,14,2,Flandres,Flandre Occidentale,,2,GAS,HYPER_EQUIPPED,,
11134240,8300,APARTMENT,APARTMENT,3495000,4,162,False,50,False,,2,Flandres,Flandre Occidentale,JUST_RENOVATED,4,GAS,USA_HYPER_EQUIPPED,False,True
10819616,1180,APARTMENT,APARTMENT,1495000,3,260,True,,True,10,3,Bruxelles,Bruxelles,GOOD,4,GAS,INSTALLED,False,False
10672737,8301,APARTMENT,APARTMENT,1750000,3,136,False,,False,12,2,Flandres,Flandre Occidentale,GOOD,,,INSTALLED,,
10116584,8300,APARTMENT,APARTMENT,1795000,3,125,False,,False,1,3,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11089277,8300,APARTMENT,APARTMENT,1995000,3,95,False,,False,4,2,Flandres,Flandre Occidentale,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,,
10759471,8300,APARTMENT,APARTMENT,1375000,3,84,False,,False,9,2,Flandres,Flandre Occidentale,AS_NEW,,,,,
11153144,1200,APARTMENT,APARTMENT,1175000,4,400,False,30,False,5,3,Bruxelles,Bruxelles,GOOD,,GAS,USA_HYPER_EQUIPPED,False,False
10916596,2000,APARTMENT,DUPLEX,1235000,3,312,False,80,False,4,3,Flandres,Anvers,AS_NEW,2,GAS,HYPER_EQUIPPED,False,
11024564,8300,APARTMENT,APARTMENT,1250000,3,105,False,,False,12,2,Flandres,Flandre Occidentale,,2,GAS,HYPER_EQUIPPED,,
11116702,8301,APARTMENT,APARTMENT,1175000,2,84,False,,False,,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11021361,8300,APARTMENT,APARTMENT,1250000,3,115,False,,False,,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,HYPER_EQUIPPED,,
11088615,8300,APARTMENT,APARTMENT,1995000,3,95,False,,False,8,2,Flandres,Flandre Occidentale,GOOD,,,,,
11083048,8300,APARTMENT,APARTMENT,1175000,3,112,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,2,ELECTRIC,,,
10732688,1040,APARTMENT,DUPLEX,1150000,3,201,False,25,False,4,1,Bruxelles,Bruxelles,AS_NEW,,GAS,HYPER_EQUIPPED,False,False
10944713,8300,APARTMENT,APARTMENT,1095000,3,122,False,35,False,13,2,Flandres,Flandre Occidentale,,2,GAS,INSTALLED,,
11127763,8300,APARTMENT,APARTMENT,1050000,3,103,False,,False,13,2,Flandres,Flandre Occidentale,GOOD,,GAS,,,
11145483,8400,APARTMENT,APARTMENT,995000,5,374,False,,False,16,3,Flandres,Flandre Occidentale,GOOD,,GAS,HYPER_EQUIPPED,,
11036336,8300,APARTMENT,APARTMENT,995000,2,67,False,,False,9,2,Flandres,Flandre Occidentale,,2,ELECTRIC,HYPER_EQUIPPED,,
10798819,9000,APARTMENT,APARTMENT,1025000,3,265,False,,False,22,2,Flandres,Flandre Orientale,GOOD,3,GAS,HYPER_EQUIPPED,,
10541196,8670,APARTMENT,APARTMENT,1090000,3,175,False,53,False,4,2,Flandres,Flandre Occidentale,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,True,False
10987398,3500,APARTMENT,APARTMENT,995000,3,143,False,18,False,15,2,Flandres,Limbourg,GOOD,,GAS,INSTALLED,,
11046991,8300,APARTMENT,APARTMENT,995000,2,70,False,,False,10,,Flandres,Flandre Occidentale,AS_NEW,,,,,
11197936,8210,HOUSE,HOUSE,395000,3,167,False,,False,10,1,Flandres,Flandre Occidentale,,,ELECTRIC,INSTALLED,,
11197938,9940,HOUSE,HOUSE,648065,3,,False,,False,8,1,Flandres,Flandre Orientale,,,,HYPER_EQUIPPED,,
11197935,9750,HOUSE,HOUSE,319000,5,242,False,,False,13,2,Flandres,Flandre Orientale,,,,,,
11197937,8380,HOUSE,HOUSE,389000,2,,False,,False,10,2,Flandres,Flandre Occidentale,,,FUELOIL,INSTALLED,,
11092135,8300,APARTMENT,APARTMENT,995000,2,70,False,40,False,,2,Flandres,Flandre Occidentale,JUST_RENOVATED,,GAS,USA_HYPER_EQUIPPED,,False
11197934,4040,HOUSE,HOUSE,205000,4,164,False,,False,,1,Wallonie,Liège,TO_BE_DONE_UP,2,GAS,SEMI_EQUIPPED,,
11197939,8000,HOUSE_GROUP,HOUSE_GROUP,,,,False,,False,,,Flandres,Flandre Occidentale,,,,,,
11197941,8780,HOUSE,HOUSE,238000,4,154,False,,False,,1,Flandres,Flandre Occidentale,TO_BE_DONE_UP,3,ELECTRIC,SEMI_EQUIPPED,,
11197942,9920,HOUSE,HOUSE,215000,2,115,False,,False,,1,Flandres,Flandre Orientale,,,GAS,,,
11197944,9920,HOUSE,HOUSE,369000,3,192,False,,False,,1,Flandres,Flandre Orientale,,,FUELOIL,,,
11197943,8670,APARTMENT,APARTMENT,289000,2,67,False,,False,8,1,Flandres,Flandre Occidentale,,,GAS,,,
11197945,7131,HOUSE,HOUSE,595000,8,536,False,153,False,12,,Wallonie,Hainaut,,4,,INSTALLED,,
11197948,1570,HOUSE,VILLA,539000,5,265,False,,False,1,1,Flandres,Brabant Flamand,GOOD,4,GAS,,,
11197949,8620,HOUSE,HOUSE,630000,5,253,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,4,,,,
11197950,9600,HOUSE,HOUSE,278000,3,113,False,,False,12,1,Flandres,Flandre Orientale,,,GAS,,,
11197951,8400,APARTMENT,APARTMENT,1240000,2,119,False,,False,12,2,Flandres,Flandre Occidentale,GOOD,,,HYPER_EQUIPPED,,
11197954,8660,HOUSE,HOUSE,299000,2,170,False,,False,,1,Flandres,Flandre Occidentale,,4,GAS,,False,False
11197956,1800,HOUSE,MANOR_HOUSE,495000,3,250,False,,False,,1,Flandres,Brabant Flamand,,2,GAS,INSTALLED,False,False
11197953,8670,APARTMENT,APARTMENT,575000,3,90,False,,False,,1,Flandres,Flandre Occidentale,,2,ELECTRIC,,True,False
11197960,1852,HOUSE,BUNGALOW,425000,3,134,False,,False,,1,Flandres,Brabant Flamand,,4,FUELOIL,,False,False
11197958,1850,HOUSE,HOUSE,235000,2,102,False,,False,,1,Flandres,Brabant Flamand,,2,ELECTRIC,,False,False
11197959,1800,HOUSE,HOUSE,350000,3,165,False,,False,,1,Flandres,Brabant Flamand,,2,GAS,HYPER_EQUIPPED,False,False
11197957,1860,HOUSE,HOUSE,795000,4,300,False,,False,,1,Flandres,Brabant Flamand,,4,FUELOIL,,False,False
11197955,8660,HOUSE,HOUSE,299000,3,192,False,,False,,1,Flandres,Flandre Occidentale,,3,GAS,,False,False
11197965,1780,HOUSE,HOUSE,375000,4,200,False,13,False,,1,Flandres,Brabant Flamand,,3,GAS,,False,False
11197963,6980,HOUSE,HOUSE,350000,3,187,False,,False,,2,Wallonie,Luxembourg,,3,FUELOIL,,False,False
11197966,1780,HOUSE,TOWN_HOUSE,395000,3,140,False,14,False,,1,Flandres,Brabant Flamand,,2,GAS,,False,False
11197961,1850,HOUSE,HOUSE,325000,3,120,False,1,False,,2,Flandres,Brabant Flamand,,2,GAS,,False,False
11197967,9100,HOUSE,HOUSE,259000,4,139,False,,False,,1,Flandres,Flandre Orientale,,2,GAS,,False,False
11192411,9700,APARTMENT,APARTMENT,275000,2,86,False,4,False,,1,Flandres,Flandre Orientale,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11192440,9800,APARTMENT,APARTMENT,245000,1,68,False,14,False,,1,Flandres,Flandre Orientale,AS_NEW,4,,HYPER_EQUIPPED,False,False
11178530,8790,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Occidentale,,,,,,
11176361,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,False,,,Flandres,Flandre Orientale,,,,,,
11194517,8370,APARTMENT,APARTMENT,256500,1,70,False,6,False,,1,Flandres,Flandre Occidentale,,2,,INSTALLED,,
11181487,9185,APARTMENT,APARTMENT,1170000,6,530,False,15,False,,2,Flandres,Flandre Orientale,,2,ELECTRIC,INSTALLED,,
11071242,8301,APARTMENT,APARTMENT,850000,2,99,False,16,False,10,2,Flandres,Flandre Occidentale,GOOD,2,GAS,HYPER_EQUIPPED,,
11050529,1050,APARTMENT,GROUND_FLOOR,810000,3,137,False,11,False,,2,Bruxelles,Bruxelles,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
10860633,2000,APARTMENT,PENTHOUSE,2850000,3,268,False,150,False,4,2,Flandres,Anvers,AS_NEW,3,,HYPER_EQUIPPED,False,
10979908,8300,APARTMENT,APARTMENT,3495000,2,116,False,8,False,1,2,Flandres,Flandre Occidentale,GOOD,,,,,True
11118428,5000,APARTMENT,PENTHOUSE,765000,3,132,False,120,False,,2,Wallonie,Namur,,4,,USA_INSTALLED,False,False
10598247,1180,APARTMENT,APARTMENT,710000,3,142,False,56,False,,1,Bruxelles,Bruxelles,,4,,USA_INSTALLED,False,False
11182001,8300,APARTMENT,APARTMENT,765000,3,,False,,False,18,2,Flandres,Flandre Occidentale,GOOD,,,,,
11074181,8301,APARTMENT,APARTMENT,725000,2,88,False,25,False,10,2,Flandres,Flandre Occidentale,GOOD,,GAS,HYPER_EQUIPPED,,
10193135,1180,APARTMENT,GROUND_FLOOR,665000,4,140,False,25,False,,1,Bruxelles,Bruxelles,AS_NEW,3,,USA_HYPER_EQUIPPED,False,False
11074182,8301,APARTMENT,APARTMENT,690000,2,85,False,21,False,10,2,Flandres,Flandre Occidentale,GOOD,,GAS,HYPER_EQUIPPED,,
10995952,8300,APARTMENT,APARTMENT,699000,2,95,False,,False,1,2,Flandres,Flandre Occidentale,GOOD,3,,,,
10982348,4900,APARTMENT,GROUND_FLOOR,549000,3,120,False,17,False,,1,Wallonie,Liège,AS_NEW,3,,USA_HYPER_EQUIPPED,False,True
10990723,1180,APARTMENT,GROUND_FLOOR,650000,2,107,False,16,False,,2,Bruxelles,Bruxelles,AS_NEW,,,USA_HYPER_EQUIPPED,False,False
11068763,1180,APARTMENT,GROUND_FLOOR,635000,2,128,False,28,False,,2,Bruxelles,Bruxelles,AS_NEW,4,,USA_HYPER_EQUIPPED,False,False
10869836,8000,APARTMENT,APARTMENT,535000,3,141,False,15,False,,2,Flandres,Flandre Occidentale,,3,,HYPER_EQUIPPED,False,False
10972930,1140,APARTMENT,PENTHOUSE,529000,3,127,False,16,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
10952584,1200,APARTMENT,PENTHOUSE,527500,2,95,False,8,False,,1,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_SEMI_EQUIPPED,False,False
10972862,1140,APARTMENT,PENTHOUSE,489000,3,108,False,14,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
10972982,1030,APARTMENT,PENTHOUSE,489000,3,108,False,14,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11018415,1050,APARTMENT,APARTMENT,485000,2,100,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,,,USA_SEMI_EQUIPPED,True,False
10972984,1030,APARTMENT,PENTHOUSE,529000,3,127,False,16,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11075660,1140,APARTMENT,APARTMENT,469000,3,115,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,3,SOLAR,USA_HYPER_EQUIPPED,False,
11197975,9000,APARTMENT,FLAT_STUDIO,110000,0,30,False,,False,4,,Flandres,Flandre Orientale,,,,,,
11197976,9000,HOUSE,HOUSE,545000,3,155,False,,False,10,1,Flandres,Flandre Orientale,AS_NEW,,,,,
10972861,1140,APARTMENT,APARTMENT,459000,3,116,False,6,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11197978,2490,HOUSE,HOUSE,399000,3,343,False,,False,,1,Flandres,Anvers,GOOD,4,FUELOIL,INSTALLED,,
11197979,4190,HOUSE,HOUSE,195000,3,164,False,,False,,1,Wallonie,Liège,TO_RENOVATE,4,,,,
10972981,1030,APARTMENT,APARTMENT,459000,3,116,False,6,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11197980,4357,HOUSE,MANSION,495000,6,345,False,,False,,2,Wallonie,Liège,,4,FUELOIL,,,
11197985,9051,HOUSE,HOUSE,1250000,3,263,False,,False,,1,Flandres,Flandre Orientale,GOOD,4,FUELOIL,INSTALLED,False,False
11197987,9100,HOUSE,HOUSE,309000,3,153,False,20,False,,,Flandres,Flandre Orientale,TO_RENOVATE,3,FUELOIL,,,
11197986,6220,HOUSE,VILLA,209000,2,,False,,False,,1,Wallonie,Hainaut,,4,FUELOIL,,,
11197989,1600,HOUSE,HOUSE,315000,4,152,False,,False,1,,Flandres,Brabant Flamand,TO_RENOVATE,3,ELECTRIC,,,
11197990,8400,HOUSE,FARMHOUSE,349000,6,,False,,False,20,1,Flandres,Flandre Occidentale,TO_RENOVATE,9,,,,
11197992,8500,HOUSE,HOUSE,195000,2,120,False,,False,,1,Flandres,Flandre Occidentale,GOOD,2,GAS,HYPER_EQUIPPED,False,False
11197982,5100,APARTMENT,APARTMENT,309000,3,100,False,,False,,1,Wallonie,Namur,AS_NEW,4,,,,
11198003,4650,HOUSE,MANSION,449000,5,338,False,,False,,1,Wallonie,Liège,GOOD,2,GAS,USA_HYPER_EQUIPPED,,False
11197996,5060,HOUSE,HOUSE,225000,4,239,False,,False,,1,Wallonie,Namur,GOOD,2,FUELOIL,INSTALLED,,
11198005,4630,HOUSE,HOUSE,229000,2,125,False,,False,,1,Wallonie,Liège,GOOD,3,,INSTALLED,False,False
11198011,6030,HOUSE,HOUSE,115000,2,69,False,,False,,1,Wallonie,Hainaut,AS_NEW,2,FUELOIL,SEMI_EQUIPPED,False,
11198013,2360,HOUSE,VILLA,1695000,4,867,False,,False,,2,Flandres,Anvers,AS_NEW,4,GAS,USA_HYPER_EQUIPPED,,True
11198012,6183,APARTMENT,APARTMENT,219000,2,75,False,5,False,,1,Wallonie,Hainaut,,,GAS,HYPER_EQUIPPED,,
11198015,8200,HOUSE,HOUSE,249000,2,130,False,,False,,1,Flandres,Flandre Occidentale,TO_RENOVATE,2,GAS,SEMI_EQUIPPED,,
11198018,2950,HOUSE,HOUSE,499000,4,184,False,,False,,2,Flandres,Anvers,AS_NEW,3,GAS,USA_HYPER_EQUIPPED,False,
11179140,2490,HOUSE,HOUSE,449000,2,,False,,False,,1,Flandres,Anvers,,2,GAS,,,
11198022,4217,HOUSE,HOUSE,349000,4,202,False,,False,,2,Wallonie,Liège,GOOD,4,FUELOIL,NOT_INSTALLED,False,False
11198021,3910,HOUSE,HOUSE,349000,5,163,False,,False,,1,Flandres,Limbourg,GOOD,4,FUELOIL,,,
11198023,1742,HOUSE,EXCEPTIONAL_PROPERTY,635000,6,341,False,,False,,2,Flandres,Brabant Flamand,GOOD,4,FUELOIL,,False,
11198031,1570,HOUSE,HOUSE,370000,3,160,False,60,False,,1,Flandres,Brabant Flamand,AS_NEW,3,GAS,INSTALLED,False,
11198026,1160,HOUSE,HOUSE,525000,4,170,False,,False,,1,Bruxelles,Bruxelles,,2,,INSTALLED,,
8948318,8300,APARTMENT,SERVICE_FLAT,458000,1,56,False,13,False,,1,Flandres,Flandre Occidentale,AS_NEW,3,,INSTALLED,,
10972860,1140,APARTMENT,APARTMENT,449000,3,115,False,6,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
10974961,1030,APARTMENT,APARTMENT,449000,3,115,False,6,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11156437,1030,APARTMENT,APARTMENT,420000,3,107,False,12,False,,2,Bruxelles,Bruxelles,JUST_RENOVATED,2,GAS,HYPER_EQUIPPED,False,False
10949265,1180,APARTMENT,GROUND_FLOOR,415000,2,98,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
11198020,2000,APARTMENT,APARTMENT,2950000,2,237,False,101,False,3,2,Flandres,Anvers,AS_NEW,,GAS,HYPER_EQUIPPED,,False
10972980,1030,APARTMENT,APARTMENT,399000,2,85,False,6,False,,1,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
10972859,1140,APARTMENT,APARTMENT,399000,2,85,False,6,False,,1,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11137659,1000,APARTMENT,FLAT_STUDIO,395000,0,48,False,32,False,,1,Bruxelles,Bruxelles,AS_NEW,,,USA_SEMI_EQUIPPED,False,False
10982030,1050,APARTMENT,FLAT_STUDIO,395000,0,48,False,32,False,,1,Bruxelles,Bruxelles,AS_NEW,,,USA_SEMI_EQUIPPED,False,False
10295342,4000,APARTMENT,APARTMENT,390000,3,109,False,,False,,1,Wallonie,Liège,AS_NEW,3,ELECTRIC,INSTALLED,False,
11182885,8400,APARTMENT,APARTMENT,368000,2,50,False,,False,8,,Flandres,Flandre Occidentale,GOOD,,,,,
11167296,1082,APARTMENT,APARTMENT,375000,3,114,False,8,False,,2,Bruxelles,Bruxelles,,3,,USA_HYPER_EQUIPPED,False,False
11134001,1180,APARTMENT,APARTMENT,350000,1,66,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,,,USA_HYPER_EQUIPPED,False,False
10588070,9961,APARTMENT,APARTMENT,339750,3,127,False,15,False,11,1,Flandres,Flandre Orientale,GOOD,,,INSTALLED,,
11030902,1180,APARTMENT,GROUND_FLOOR,350000,1,66,False,,False,,1,Bruxelles,Bruxelles,AS_NEW,2,,USA_HYPER_EQUIPPED,False,False
10588071,9961,APARTMENT,APARTMENT,339750,3,130,False,12,False,11,1,Flandres,Flandre Orientale,GOOD,,,INSTALLED,,
10876992,9051,APARTMENT,APARTMENT,365000,3,101,False,13,False,,3,Flandres,Flandre Orientale,,,,HYPER_EQUIPPED,False,False
10842257,1190,APARTMENT,APARTMENT,328858,2,94,False,15,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
11069001,1190,APARTMENT,APARTMENT,328858,2,94,False,15,False,,2,Bruxelles,Bruxelles,AS_NEW,2,GAS,USA_HYPER_EQUIPPED,False,False
